Folder,Form,RecordPosition,AuditAction,error
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W7D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W7D5 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W8D3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,7.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,8.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,9.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,10.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,11.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,12.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,13.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,14.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0003,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,7.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,8.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,9.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,10.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,11.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,12.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,13.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,14.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,15.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,16.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,17.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,18.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,3.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,4.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,5.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,6.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,1.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,2.0,Record Inactivated.,None is not of type 'string'
Adverse Event/SAE/ADR - Study 1_1003002_0004,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,2.0,Record Inactivated.,None is not of type 'string'
Screening,,3.0,Record Inactivated.,None is not of type 'string'
Screening,,5.0,Record Inactivated.,None is not of type 'string'
Screening,,6.0,Record Inactivated.,None is not of type 'string'
Screening,,2.0,Record Inactivated.,None is not of type 'string'
Screening,,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,6.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Unplanned Visit (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Unplanned Visit (1),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (1),,nan,DataPage Inactivated.,None is not of type 'string'
Unplanned Visit (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W10D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W13D1 (1),,3.0,Record Inactivated.,None is not of type 'string'
W13D1 (1),,5.0,Record Inactivated.,None is not of type 'string'
W13D1 (1),,6.0,Record Inactivated.,None is not of type 'string'
W13D1 (1),,2.0,Record Inactivated.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W16D1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
W19D1 (1),,3.0,Record Inactivated.,None is not of type 'string'
W19D1 (1),,5.0,Record Inactivated.,None is not of type 'string'
