Folder,Form,RecordPosition,AuditAction,error
CYCLE 1 DAY 15 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 2 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 2 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 22 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 3 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 3 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 4 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 4 (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 8 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
MEDICAL HISTORY (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
UNPLANNED VISIT (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 22 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 8 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,4.0,Record Inactivated.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 2 DAY 15 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,6.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,7.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,10.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,12.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,DataPage Inactivated.,None is not of type 'string'
SCREENING,,1.0,Record Inactivated.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT,,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1102003_0001,,11.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1102003_0001,,8.0,Record Inactivated.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,15.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 15 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 22 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 1 DAY 8 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
MEDICAL HISTORY (1),,11.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
PROCEDURES (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,6.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,7.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,8.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,9.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,11.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,2.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,3.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,4.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,5.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED RECIST (1),,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED VISIT (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1601001_0001,,14.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1601001_0001,,15.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1601001_0001,,16.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_1601001_0001,,17.0,Record Inactivated.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage Inactivated.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage Inactivated.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage Inactivated.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage Inactivated.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage Inactivated.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage Inactivated.,None is not of type 'string'
CYCLE 1 DAY 29 (1),,nan,DataPage Inactivated.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 36 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 2 DAY 1 (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
UNPLANNED VISIT (5),,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
68GA-NNS309 IMAGING (1),,4.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
END OF TREATMENT (1),,4.0,Record Inactivated.,None is not of type 'string'
END OF TREATMENT (1),,5.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,3.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
SCREENING,,1.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,2.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,7.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT,,26.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,4.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,7.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,8.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,9.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,13.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,15.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,16.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,22.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,23.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,nan,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0001,,1.0,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,4.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,7.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,8.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,9.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,13.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,15.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,16.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,22.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,23.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,28.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,37.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,43.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,57.0,Record Inactivated.,None is not of type 'string'
ADVERSE EVENT/eSAE - Study 17_3001001_0002,,60.0,Record Inactivated.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,27.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,31.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,36.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,49.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,51.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,63.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,65.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,98.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CONCOMITANT MEDICATION (1),,101.0,Record inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 1 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
CYCLE 1 DAY 22 (1),,nan,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
