Folder,Form,RecordPosition,AuditAction,error
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Adverse Event/eSAE - Study 5_4039001_0001,,None,Record Inactivated.,None is not of type 'string'
Antineoplastic - CM (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Efficacy FU (1)/Efficacy FU 4 (1),,None,DataPage Inactivated.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
First Fraction (SBRT) (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Last Fraction (EOT1) (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Amendment Manager: DataPage Inactivated.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Antineoplastic - CM (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Antineoplastic ADT (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Antineoplastic ADT (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Survival FU (1)/Survival FU 1 (1),,None,DataPage Inactivated.,None is not of type 'string'
Antineoplastic - CM (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Antineoplastic ADT (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Antineoplastic ADT (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Cycle 3 Week 1 (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Efficacy FU (1)/Efficacy FU 2 (1),,None,DataPage Inactivated.,None is not of type 'string'
Efficacy FU (1)/Efficacy FU 2 (1),,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Efficacy FU (1)/Efficacy FU 2 (1),,None,DataPage Inactivated.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,DataPage inactivated with code reason code Not Applicable.,None is not of type 'string'
EOT2/Safety FU (42D) (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,DataPage Inactivated.,None is not of type 'string'
Screening,,None,DataPage Inactivated.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 1 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Cycle 2 Week 1 (1),,None,Record inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Screening,,None,DataPage inactivated with code reason code Not Done.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
Disposition,,None,Amendment Manager: Record Inactivated.,None is not of type 'string'
Medical History (1),,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Screening,,None,Record inactivated with code reason code Not Applicable.,None is not of type 'string'
Disposition,,None,Record Inactivated.,None is not of type 'string'
