QueryID,FieldOID,QueryStatus,MarkingGroup,OpenDate,ResponseDate,trace_id
Query_13_1,IMGUSED,Answered,Site from System,2025-10-20,2025-10-20,50ae770ea512bf5b8e0c66d8d638ce90165ae96aad4f701248a7da0a250cf6f4
Query_13_4,AECONTRT,Answered,Site from Clinical Review,2025-11-11,2025-11-12,c9b8452c99657068e010db8f2706a946034ec6cea044b3e0d6ee0cfe77e97943
Query_13_2,CMSTDAT,Answered,Site from Clinical Review,2025-11-11,2025-11-12,9d638628fd233e9ddeb5ed7e4a30b3d116d51c48a1a5f7e9218dd14016d25967
Query_13_1,PCDAT,Answered,Site from Clinical Review,2025-11-05,2025-11-06,e6a5d898fb89f870d6609814f04b9a6d2f41efee95e501c9d5d56d021e0f2280
Query_13_0,ALT_LBVALUE,Answered,Site from Clinical Review,2025-11-11,2025-11-12,c579bd16735750bc9fe48129b2cd48f04004755739bec6e84fcb08333296311d
Query_13_1,ECDOSE,Answered,Site from System,2025-11-13,2025-11-13,2e2d41fbe73c347879df236597fe477ae3086bb2291a9d2841a59506c10620ad
Query_13_1,ECDOSE,Answered,Site from Clinical Review,2025-11-13,2025-11-13,9813e256780e984c5f4f875aa9e0cc7c511de7337abfd2a3b2b0de629d8420f0
Query_13_1,ECSTDAT,Answered,Site from Clinical Review,2025-11-13,2025-11-13,4d681d9e020761bfb0d0a6104c119a868012d60699b37cb2e33076cc831c2175
Query_13_1,ECVMEVT,Answered,Site from Clinical Review,2025-11-13,2025-11-13,0d0c4c5d073b4469fafb6924d288d0e2c8b12d37f13818c1d39c96170fc228b9
Query_13_1,ECSTTIM,Answered,Site from System,2025-11-13,2025-11-13,f9ae0b9c8a10d498dfcbaa36d42db82c326e97157f4d4c9138005cb7799e68ed
Query_13_1,ECSTTIM,Answered,Site from Clinical Review,2025-11-13,2025-11-13,3c1ff3b13d881a2107452c977dc975bbeaf19580d603646b06663f44e53a4d3c
Query_13_0,URATE_LBVALUE,Answered,Site from Clinical Review,2025-11-11,2025-11-12,895e734f94409e57f4c1dabec8b515e5d7a20524e47dfd09f2b2201a2a64c723
Query_13_0,MHYN,Answered,Site from Clinical Review,2025-10-22,2025-10-23,2435ba96bf2da14d5c78a3162107d70a2919122ec541fb2899084b48300a8c16
Query_13_2,IMGUSED,Answered,Site from System,2025-09-10,2025-09-10,8e62d22e7525e5b33b04917d0d03bdbe8985626e15542be2922eccd76db3637c
Query_13_2,IMGUSED,Answered,Site from System,2025-09-10,2025-09-10,ca68a931866f5d31077a935c21b889317ae10f29b07b5970551898e43bbb2971
Query_13_2,TRREASCD,Answered,Site from System,2025-09-29,2025-09-29,870fed7bab1944a7b9e0fb55635cce63096f610409e11cc3a17f06417ef7546f
Query_13_2,IMGUSED,Answered,Site from Data Manager,2025-09-08,2025-09-29,9bdd50db74dc1c8e242beaa1b865fc9527dac7218effdc0ffbe5b55017221621
Query_13_1,SMPTAK,Answered,Site from Clinical Review,2025-10-02,2025-11-05,d1c3a612c0afbd29c9cd124fb1f024f40046a27cc6e8010ec65a9d2105efd824
Query_13_1,SMPTAK,Answered,Site from Clinical Review,2025-10-02,2025-11-05,e4651deb9c8a17c298eed154a192646de666a560354d95161cdbe808a9388b5a
Query_13_0,SVSTDT,Answered,Site from Clinical Review,2025-09-22,2025-11-05,b83c0705e7cb391d3ee9daa3fff48dcefb4464db1184a01a47aef215be0ee68e
Query_14_2,AEACN,Answered,Site from Data Manager,2025-11-12,2025-11-12,e7d0a1d92d5bfead2e80757666cbde8c6c79a1dd45df6c43b4e80851b188cb7b
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-23,2025-10-28,ca9d8ea2f741756cae87a68de163946bf49a5ea1c7cd38d8012aab92b511415b
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-28,4560536a73a34aabf67ce173b57b71787daff71d3df3db6b72f98eece3ec02e9
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,5bac4a724c653460ab5afff78d56f54a4de36181fcbf11227344ec85faba2fc3
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,08d71d159e14ca351585a49a1da9e8c411e7dff03ee483abd3511daaf4b18a59
Query_16_6,FARESC,Answered,Site from System,2025-11-05,2025-11-05,bdac53b2f5db794fb8ff226f12823135a50726ca6dbc8b294c39e8e765dcd852
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,6468c6e0554e50a58e3798a3d32248a1baa736e5c705f15d81cc25e0e89d340c
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,25ec68171b47b8f9cf615d64505b16bd805cc85d9a51db72cd37ccda4f2d87ae
Query_16_8,AEENTIM,Answered,Site from System,2025-11-10,2025-11-10,c8a7d1928f179415ea2f15eeb7c337ab63809a8e3b3e5802f4e1ce76cb385338
Query_16_8,AESTTIM,Answered,Site from System,2025-10-23,2025-10-23,eccea91acf49cbd7f5768a00950ea3756a62d5e5287c21793aac6f299c0fd42a
Query_16_0,EGCLSIG,Answered,Site from Data Manager,2025-11-10,2025-11-10,793baf348c778e82ae3712e3d7113a6da2e173a7ba234ae817c6e24ec0f03115
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,4adf141ab63a1f0b50935833f4099a4e5baa46860127e524c48be198b49faff0
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,deff35063d0cf75c46562f44a973f6e5b5030a66dfe8e2e44160f88f92bf48fc
Query_16_0,CMYN,Answered,Site from Data Manager,2025-10-28,2025-10-29,6ebbc8b7932e7e3393fdde26ec9739a1ffaee8e71cba69242f6bf7cda0b0de32
Query_16_1,ECENTIM,Answered,Site from Data Manager,2025-10-29,2025-10-29,35bc626dc2ff88b3195c77107a51e0cee92b62a2c9257716cdb0d9bce2307d07
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,9a6d3fe3e77db069a0968c0a4bb426390f806907098aee3c828599c1a9178c97
Query_16_11,AEENTIM,Answered,Site from System,2025-10-28,2025-10-28,874b49de7d6214f4a2c74300ea4f1caf7249c7a4d3d621298e76517cac472ec4
Query_16_0,VSTIM,Answered,Site from Data Manager,2025-11-05,2025-11-10,ef684d0864e9f44a9bda36966118c9b1e00a663a6258e4444270caad7381be20
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,1dadd5aa6a90163815845dbd5dc0b79410c46d910a3ab1b26b548e2cf2488295
Query_16_11,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,3d01fa2a2670ea1c5112c793b1a83383e796c74d4d172441c2c00a6d887bf041
Query_16_12,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,5b0b8a348a752cf791581ffcbcc6fe87d54ab604c642bb39bd3ca344cd499756
Query_16_13,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,d5b4ce922d49f2e95406048da79ce1c1de8e2194483967211396c7a42df3e135
Query_16_14,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,9ecaed5208aeff1b3bf1a2321fae95a1b631ee14522073e4fb8fefe5990a4b59
Query_16_15,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,397dcaa9f74b5f375681c2e7206fcda806f87f1ddb1c40fe82ca48bdf139ff05
Query_16_16,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,5b04675a817bc7c31cbcc3fb08b17e80d49b2b4390db6aa3330dc74761129b73
Query_16_17,AEENTIM,Answered,Site from System,2025-10-28,2025-10-28,a0b668ab005e9cf239df033f1a1df3b7ecb8e8d488e37022a2357e52bd243817
Query_16_17,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,cb6c52bbb1e6d71f3a305524f9fa84dbbed812e50ba7bf2f34c2ffe1083bf960
Query_16_18,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,a5f06cea99613f584720c77e7add39095531fd402e74f46040a56793b0cb324c
Query_16_19,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,980b0524757ea9fc178b94fc50d1932a211a8e6cb3948d454b8a273d128a004a
Query_16_20,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,bca6f7f650734b8a5d2efbe781d953ba17f964b23fd13ace4ef9f99740d076df
Query_16_21,AESTTIM,Answered,Site from System,2025-10-28,2025-10-28,e77401f9c9e6e581930a98467fc097364bbdcc88311f7834dd50a14038bcfe07
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,e90a398f52b6f98eb93f2eb615e31ecc1336bad2231eb78c658e60de2cadf0b4
Query_16_107,CMENDAT,Answered,Site from Data Manager,2025-10-29,2025-11-03,3517e54b1065d8603be75956642d634b7be0809077a98360ac61014125d06fce
Query_16_111,CMENDAT,Answered,Site from Data Manager,2025-10-29,2025-11-03,b45d09876b5ee7fff0efc285a744425d53688e584e04668b872fd936ca38ae6a
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,c73d836cd7adce1d852df631c06f2d5277c2abebdc6185ff5b903363fed7c58e
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,e018346beb87dc97dde07533faa631d98de5fc4f40e6b84cc12be1ca1bcd3922
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-05,115ba3c08fa732e986b2d8aea80676bb897de53d2c4c37f13c49a234fc13c64e
Query_16_4,AESTTIM,Answered,Site from System,2025-11-05,2025-11-05,454fe8170c41d0e37b288402f4ade9782c0bb7b1ebfcc7d293d4f23a569106b8
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,98a3a3f98ab9f2580eb85663524b0375642b8effea6a783f6ec197ddcf184bb3
Query_16_1,ECENTIM,Answered,Site from Data Manager,2025-10-29,2025-10-29,bcc9a4610a7f0f7dc5efa82f443ffc1d8a2d7f2871c64317e80c107cd1836866
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,b1f0992a3536069a4794eb2ce18e1883b49b9dc69350b84754d15436844716f4
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,5dafd653ba5d4903b44abb12f8e9faaa8fe8661fba9b2cf1cb6f2d38c6fcc746
Query_16_0,SVSTDT,Answered,Site from Data Manager,2025-11-10,2025-11-10,c2f0c06d05d2a57f43d527eefbafd9ab78f1c7aed0eb123284994ff2e1d8b6bd
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,a0fcd23b45042ae7411c5083df5a9f926f83980a6364fe97cb438bff792a8b58
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,3d795b96ae541c9634185c697e035c91bc386dcda76a40bbff651b059111095f
Query_16_1,ECENDAT,Answered,Site from Data Manager,2025-10-24,2025-10-29,4c73790e043bd8f1c2870fff4293aa1f80afbcd4753b95d5adc9007dc22b144b
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,f13808b3ac06676c8e568eb5892711ae061b2e6efb38598ccd4b1e450cb039f1
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-29,5bd1ed0ce749dfae28957ef6babd15b08e93c762bb5bd53c5a95f72ceaeff860
Query_16_12,MHENDAT,Answered,Site from Field Monitor,2025-05-28,2025-06-17,dbac0cff01addcfba88500b2d126eb37dc7b110c3512f4dc744267ff49def780
Query_16_1,SMPTAK,Answered,Site from Field Monitor,2025-08-27,2025-09-18,b72d12ff9c3eddccdbf02251a44a135f4a97ce798e3b58a2e70abebfff75e89c
Query_16_1,SMPTAK,Answered,Site from Field Monitor,2025-08-27,2025-09-18,fc5479f7826d22ad73336c7023da265486c3539f72fdb0fefb471375534f36f3
Query_16_14,MHENDAT,Answered,Site from Field Monitor,2025-08-27,2025-09-19,7291ed12a5b41abb100468347068f281dc3114a7d4bee2890e4db9b639659521
Query_16_14,MHONGO,Answered,Site from Field Monitor,2025-08-27,2025-09-19,b21f39772eaac63590ed6627414e3c60f155022ea39111bf71d125c4b878b79b
Query_16_4,CMSTDAT,Answered,Site from Field Monitor,2025-08-27,2025-09-19,7e6baff9d86f7f5029cd1607c742d57a109dd08bf949acae27df507d84e50e2c
Query_16_0,SSTAT,Answered,Site from Data Manager,2025-07-24,2025-11-03,ed49aff4fe6d8f678c8d2ec3ef5c59b27db1c0372726b50ac193f7529252b96d
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-08-21,2025-11-03,13f1bda82109bf18ef59c36aa25158eeacdcdb6052baa398350b57ce51fe2594
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-11-03,9f0ac60ec86f79a678ddafb9cad06b1a151af153348610f4d43e3b904c1f4a03
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-09-08,2025-11-03,c5da0b979062a6965b9e9c405f320d9396b504ec9f3775403ba7aab0c35c1c89
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-11,6833febecd3eab67be04ebad1a43d3ba757e67df1f1361fa767e7562a90fd954
Query_16_10,CMDSTXT,Answered,Site from Data Manager,2025-10-17,2025-11-07,fb7f832252ba1510c82dcde08abbf85a6a3ee6b411faeb9b5fdc809f7bed5217
Query_16_0,LBDAT,Answered,Site from Data Manager,2025-09-29,2025-11-11,42bdd0ea46dfee502ecd02c16dd52ced18ac1eed26111320ea347c64f2168e55
Query_16_13,CMDSTXT,Answered,Site from Data Manager,2025-10-17,2025-11-03,7bb962378a2bca54068b8a6bc36b6f5a3227e9319ca3133355bd0a9292d98387
Query_16_0,RPRESCD_1,Answered,Site from Data Manager,2025-09-30,2025-11-03,fd74bbb0f11f9ac2b7839036e52051438a6e300973e4527b282616ffabbc8f6f
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-06,2025-11-03,647e9453563967cc2c8638e769dee60f9c305471e18317d38dd783afaeed3bec
Query_16_0,RPRESCD_1,Answered,Site from Data Manager,2025-09-30,2025-11-03,8c9f1c69dd4543cb3782ede45e34224eeb709b4cfafab84b576ebb4ede561f4e
Query_16_1,MHTERM,Answered,Site from System,2025-10-31,2025-11-05,bed81538fec68a434d3944931bbae9f2d3c48236be8ff1f3912f0acb8f908d73
Query_16_0,CMYN,Answered,Site from Data Manager,2025-10-28,2025-10-31,6d285de5533014e49f3a8f0a30bf9dcf976ed64e94e2b6b973a3337d31c8edfa
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-27,2025-10-28,f462f2230514b0ddc31d0195e24258a8e4b287a54fd1ccaf10e9347507f4beff
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-27,2025-10-28,29a13149c2a9dfe919af338ffde72483952de555b9920921899dbbcf818c26c9
Query_16_0,SSTAT,Answered,Site from Data Manager,2024-11-21,2025-10-31,23cc2535d61285b76020ed37ec7d34937cd785ab8959f4472d77349c605d9d1a
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-08-21,2025-10-31,fa0085a2fc972e61fbf894aba2635c29169ead56762bcc7c21cd6e746915e30d
Query_16_0,SSTAT,Answered,Site from Data Manager,2025-05-05,2025-10-31,653b7178a94d002cabbd7635001618731a4ee20fb989359d267ba6dd5094a76b
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-09-08,2025-10-31,ca9405857a907718fa4dba050d6792d80938d9d9a721ca519b35bda77a484db1
Query_16_0,SVSTDT,Answered,Site from Data Manager,2025-10-27,2025-11-04,ea07141cbf81b96d4c0b3a4332977bd73f86d3915c77c38cc333fa280f74aa40
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-06,4df93528672e9ab1e575667a0122bd9dca29c09cfe76cf538830c7c8e2b98acd
Query_16_0,CMYN,Answered,Site from Data Manager,2025-10-28,2025-10-31,d0d4f27551956c01ca8c453d3e22d3508baa471caac43253e518138d04bdedff
Query_16_1,QSRESN,Answered,Site from Field Monitor,2025-07-23,2025-07-25,2ce04eb86babfb88d6ba24dcbc3b847ebe9c62f17f0829ce39e0a9f3f4129523
Query_16_1,PCDAT,Answered,Site from Field Monitor,2025-10-15,2025-10-17,eced37c37f722bd5e275c5b12612ecc84ead8a1d541ed021f1baf27a3afbc028
Query_16_1,RESTKND,Answered,Site from Field Monitor,2025-10-15,2025-10-17,bd9dad0fd35c57548c6a69a6682112d6974c19b6995a0ac7fb49073ddc49021b
Query_16_1,PCTIM,Answered,Site from Field Monitor,2025-10-15,2025-10-17,6dbadbd20668302b15cfc52fa0b442353f1749b3f16a98427f82a586fde91c28
Query_16_1,SMPTAK,Answered,Site from Field Monitor,2025-10-15,2025-10-17,09dd7e7982d2e2b6c186a694f744a89a1f2621d340c1d1b1edf95fd65cf4194a
Query_16_1,PCDAT,Answered,Site from Field Monitor,2025-10-15,2025-10-17,15106a3b95486b89e81d6bfadc4201df4b556cc58c9bfc89228b40822f06361c
Query_16_1,RESTKND,Answered,Site from Field Monitor,2025-10-15,2025-10-17,dccc7f30edf59fc0ca79457bca44e9eec1939663957668bed94bfad9f46f3f9a
Query_16_1,PCTIM,Answered,Site from Field Monitor,2025-10-15,2025-10-17,96199022d39eeedb0c4da2c6c3ff642f13a7c0136759d7c24d289dab26cd234c
Query_16_1,SMPTAK,Answered,Site from Field Monitor,2025-10-15,2025-10-17,3cc519101b92d3b8273b9e19ab3e2a8ab5bd539ba5a8066bc05f9b249f7d8f81
Query_16_1,PCDAT,Answered,Site from Data Manager,2025-11-11,2025-11-12,d5f96fe1d2dfcb36c295cc03b85c35ce7af8ea19bf11d9a902d84afcf36a8ff6
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-06,c502104f24239173b099ad75ffd53500b77d36322707a6acb8ce84a76b2583c4
Query_16_3,AECONTRT,Answered,Site from Data Manager,2025-10-30,2025-10-31,49170736f884ef3bbf7d66cc0d90cc5b8749d57bd48e25f6c83a81e47cc207d0
Query_16_1,DSDECOD,Answered,Site from System,2025-10-31,2025-10-31,71a798c9e708859c275801cf060eb1ebbeff303859ebc48a4afe9ab71441c1eb
Query_16_1,DSSTDAT,Answered,Site from System,2025-10-31,2025-10-31,eef650bbee9ba77d20fada029e1d23837c20d2c3b571d9c7d54e9afd294efbc8
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-31,5b4811a0e3322d5801da9735dbe372a9363e12e28a93ec34c2171f6fd8bc1f56
Query_16_1,SMPTAK,Answered,Site from Data Manager,2025-11-10,2025-11-12,e4152982becc0c67835bfd8645e07101afbe03061c74fc10b157b7413dd94515
Query_16_0,LBDAT,Answered,Site from Data Manager,2025-11-11,2025-11-12,4ff9fd82ad20c47ecf80f41573cee1386dd0b8c69f53c483128090c78975e4c4
Query_16_0,CMYN,Answered,Site from Data Manager,2025-10-28,2025-10-31,763b82430bcc6aaac4f0c72eabcfdb6f97534001120e2ed13edcecdfad6ea061
Query_16_1,QSRESN,Answered,Site from Field Monitor,2025-07-23,2025-07-25,da43253aa64c415855bed893fa731362d9ddf40df0c1d3f523cc550eea776fcf
Query_16_1,ECENTIM,Answered,Site from Field Monitor,2025-10-15,2025-10-17,ef38e379566e5a4455d565acccc3730e70bf6c22f0a927e760db5209e6c8ac17
Query_16_1,ECSTTIM,Answered,Site from Field Monitor,2025-10-15,2025-10-17,dff9924f6b958e48e7abf6685c7614415e9717b1587089d8d783046a71610d7b
Query_16_1,ECENTIM,Answered,Site from Field Monitor,2025-10-15,2025-10-17,49024269510169a4f611b915666a13f0208f9fa16c857d63d281025bf3de5667
Query_16_1,ECSTTIM,Answered,Site from Field Monitor,2025-10-15,2025-10-17,a22090f6c7fe55a33a71c073035b99baf9583e781c3a5db8df8eeee15503de29
Query_16_1,AEREL,Answered,Site from Clinical Review,2025-11-08,2025-11-12,5dc984872a6f8a8cc498c0b61fa2c13c0645258d0122d42526c34174b097f65c
Query_16_1,DSDECOD,Answered,Site from System,2025-10-31,2025-10-31,64306e941e6acbe64605221d7ac2d920d4dd5c6f1a054dcd28b8a697e7bec210
Query_16_1,DSSTDAT,Answered,Site from System,2025-10-31,2025-10-31,b34a1b263b329da8fe023e62c55e1d03c10990972726484d3140160f1870aa75
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-31,7efdf125c22ee62372748a548aa6115d242d77786f10e648fa4ccd41113c00a3
Query_16_0,MHYN,Answered,Site from Field Monitor,2025-07-24,2025-07-25,d61a10b55d69fee833d094e5b6deb36dca0a086b3b692d43584887a213abc847
Query_16_1,ECENTIM,Answered,Site from Data Manager,2025-10-29,2025-10-29,71ceb3940371d24beb8355253600c4b6790f193ab05f5f15ce9a2cd966bdf45c
Query_16_1,DSDECOD,Answered,Site from System,2025-11-04,2025-11-04,718ef9808ea4a263b417ee99f03050c667523eaa76f9f6862aa25ae5b907813b
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-06,3e917decc16a79fecb2fd2265babf481723d9ee0180b45a7c53f9a7d3a18f0ad
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-06,e976e09c48d600da8d6f6d59b314b9d0eda09fdd56b7e8b41f6381ad99171ab5
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-06,4e7f8e804b1988f065d72bca4740dc3c9e615f30b09656d74bf572cea9e87e79
Query_16_39,AEENTIM,Answered,Site from System,2025-11-06,2025-11-06,526a94174ef210015d203654aa0a4e443fd59392f74352e31b084168cef1e70a
Query_16_40,AESTTIM,Answered,Site from System,2025-11-06,2025-11-06,3a51ea3a0dc7da1f0e240c3d15c14b76d8da1c8497d39ae5bc79ca1c951a321b
Query_16_49,AESI,Answered,Site from System,2025-11-10,2025-11-10,098bc83967ff07b2b701f431ea57a8021699d643cb734684fa850b39ff333e16
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-27,2d3e1e3b1f9f5f612477ee43dae198b7b60084bab3ee7a4f603a9eacc4c5f2d8
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-23,2025-10-23,93f73ac095e6632e1e506d6923dc9f4d5a188cdf1682ceedb68b7a778a9e6df3
Query_16_9,CMDSTXT,Answered,Site from Data Manager,2025-10-23,2025-10-23,4463943a9fe9043799532edd04c3ede0e56eb31b240553cc2a4692acbbbfe9b1
Query_16_1,INJSIR,Answered,Site from Field Monitor,2025-05-22,2025-08-07,1505908318795fd3593c0198f385907531406bd6311858e0c2545760ab05f0c8
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-27,adb7e7c1515a18b6e2871cb2f298e33ce3aa215b4b81bb313b6436b3bbb361ab
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-27,2025-10-27,fc9dc1c23492d722af51c9e60f53ce51e0d3a7e0f89d0a408c4259f2cdba026e
Query_16_1,MHTERM,Answered,Site from System,2025-10-30,2025-10-30,8526e5b25459ec0207bbdf2b57c03503594aaa04424605a9d23d1db5152fc361
Query_16_0,CMYN,Answered,Site from Data Manager,2025-10-28,2025-10-30,061e58714a7f4113618154377cd326bd10ee3fcc5c5619169757c4ec9571cde8
Query_16_1,PCDAT,Answered,Site from Data Manager,2025-11-10,2025-11-10,8e3fbc22b258697113cd2d5b60864caf29000cc41768420446fef999dafb77f9
Query_16_1,MHTERM,Answered,Site from System,2025-10-30,2025-10-30,b813f41ad552e92b197f7d7b318be4d84cf43fc4f2b157d03ac846af56057442
Query_16_23,MHTERM,Answered,Site from System,2025-11-04,2025-11-04,6ab3f7543716b28002e62f249abec66dd63172f8b6dde8e2c0bd2487e0e2e032
Query_16_0,CMYN,Answered,Site from Data Manager,2025-10-28,2025-10-30,1a8bed628aeff3d1172853671c1bd84922a100a9e4d2af2ccfc746a824323817
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-10,5fbff0803438f3c9c96557f6cea1eac6ce65e75cd04952f6424b16481c3f3763
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-10,496a379b0f5bef26099336c64fe46a75040d1a37a8ccfb52763e3b3a9270b724
Query_16_0,AEYN,Answered,Site from Data Manager,2025-11-05,2025-11-10,21a444cf6fd3262108605ca8f513407705c5bff20037a768221971ab62278697
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-08-21,2025-11-10,0d8ef7fde23f0ef8f5dae68dce43e40425acf7baf478db728339b5ee3cc9b890
Query_16_0,SVSTDT,Answered,Site from Data Manager,2025-11-10,2025-11-12,3c878e6d763415828c50f82c53ed753a898c031868c6ebdaf31101a5f9b41712
Query_16_0,SVSTDT,Answered,Site from System,2025-11-05,2025-11-05,eedafe3496e91e0b3cb7cf03ea16c6129d30a8562b45a0b7c407ecfded53efa4
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-27,2025-11-05,e95cb39091ba41c24d0ebe3bdc6422513f4a0bccfa3bd70667e799ecb2bf5e5d
Query_16_4,VSRESN,Answered,Site from Field Monitor,2025-10-29,2025-11-04,840db9bc9f2798ef50365aa81a09a222b07fc05edfb897dd0f11406e9a5c09c6
Query_16_1,PCDAT,Answered,Site from Data Manager,2025-11-06,2025-11-10,e5e07e05ea36ee886e6cf147e080220121df6d67e77df9de2fda852ea65d1a4b
Query_16_11,CMDSTXT,Answered,Site from Data Manager,2025-10-17,2025-10-23,a64e1f93436ee6168244592ce48049772377dbb800c074ced377b3c81e78aa68
Query_16_6,CMDSTXT,Answered,Site from Data Manager,2025-10-17,2025-10-23,8ecb093759b5b0d1b1b3a957d25162de82c27eb697d3212ac30773fc3784b1af
Query_16_0,VSTIM,Answered,Site from Data Manager,2025-10-30,2025-10-30,ce638516f927e847d9d43c438dbaf0fd61d5d2af43bac9ccddaff04dab0577f7
Query_16_1,DSSTDAT,Answered,Site from Data Manager,2025-10-27,2025-10-30,e1ad1315f0a06da5065115b93b7597ed806804a7b6156e462ba8a43897d85fe3
Query_16_0,VETERM,Answered,Site from System,2025-10-29,2025-10-29,cc43931c98cdd1bdee41b2bd825074e1862ed2dfdfd1383fc5649ad7b1e553a8
Query_16_0,SVSTDT,Answered,Site from System,2025-10-29,2025-10-29,93eacdb63f08c72d7413812f62d70423655a60d877267d15fb7b104524f18053
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-16,2025-10-29,67564c2f5b24335b7caa6000d733e63b676f91453e8a4bec6fad68364b12cfe7
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-16,2025-10-29,93b9d041f7d6969dee9862fbb1deb1e780e33dad4215139d5b7d0f8dcde82672
Query_16_0,VEOCCUR,Answered,Site from Data Manager,2025-10-16,2025-10-29,30d651d77192c95aec34f96b7e1ebe6b2667bfa650a6f78702d6c36eca100cb2
